88.000000 24.000000 442.799988 0.000000 90.000000
-80.000000 32.000000 442.799988 0.000000 90.000000
-72.000000 32.000000 442.799988 0.000000 90.000000
-64.000000 32.000000 442.799988 0.000000 90.000000
-56.000000 32.000000 442.799988 0.000000 90.000000
-48.000000 32.000000 442.799988 0.000000 90.000000
48.000000 32.000000 442.799988 0.000000 90.000000
56.000000 32.000000 442.799988 0.000000 90.000000
64.000000 32.000000 442.799988 0.000000 90.000000
72.000000 32.000000 442.799988 0.000000 90.000000
80.000000 32.000000 442.799988 0.000000 90.000000
-80.000000 40.000000 442.799988 0.000000 90.000000
-72.000000 40.000000 442.799988 0.000000 90.000000
-64.000000 40.000000 442.799988 0.000000 90.000000
-56.000000 40.000000 442.799988 0.000000 90.000000
-48.000000 40.000000 442.799988 0.000000 90.000000
48.000000 40.000000 442.799988 0.000000 90.000000
56.000000 40.000000 442.799988 0.000000 90.000000
64.000000 40.000000 442.799988 0.000000 90.000000
72.000000 40.000000 442.799988 0.000000 90.000000
80.000000 40.000000 442.799988 0.000000 90.000000
-72.000000 48.000000 442.799988 0.000000 90.000000
-64.000000 48.000000 442.799988 0.000000 90.000000
-56.000000 48.000000 442.799988 0.000000 90.000000
-48.000000 48.000000 442.799988 0.000000 90.000000
-40.000000 48.000000 442.799988 0.000000 90.000000
-32.000000 48.000000 442.799988 0.000000 90.000000
32.000000 48.000000 442.799988 0.000000 90.000000
40.000000 48.000000 442.799988 0.000000 90.000000
48.000000 48.000000 442.799988 0.000000 90.000000
56.000000 48.000000 442.799988 0.000000 90.000000
64.000000 48.000000 442.799988 0.000000 90.000000
72.000000 48.000000 442.799988 0.000000 90.000000
-72.000000 56.000000 442.799988 0.000000 90.000000
-64.000000 56.000000 442.799988 0.000000 90.000000
-56.000000 56.000000 442.799988 0.000000 90.000000
-48.000000 56.000000 442.799988 0.000000 90.000000
-40.000000 56.000000 442.799988 0.000000 90.000000
-32.000000 56.000000 442.799988 0.000000 90.000000
-24.000000 56.000000 442.799988 0.000000 90.000000
-16.000000 56.000000 442.799988 0.000000 90.000000
16.000000 56.000000 442.799988 0.000000 90.000000
24.000000 56.000000 442.799988 0.000000 90.000000
32.000000 56.000000 442.799988 0.000000 90.000000
40.000000 56.000000 442.799988 0.000000 90.000000
48.000000 56.000000 442.799988 0.000000 90.000000
56.000000 56.000000 442.799988 0.000000 90.000000
64.000000 56.000000 442.799988 0.000000 90.000000
72.000000 56.000000 442.799988 0.000000 90.000000
-64.000000 64.000000 442.799988 0.000000 90.000000
-56.000000 64.000000 442.799988 0.000000 90.000000
-48.000000 64.000000 442.799988 0.000000 90.000000
-40.000000 64.000000 442.799988 0.000000 90.000000
-32.000000 64.000000 442.799988 0.000000 90.000000
-24.000000 64.000000 442.799988 0.000000 90.000000
-16.000000 64.000000 442.799988 0.000000 90.000000
-8.000000 64.000000 442.799988 0.000000 90.000000
0.000000 64.000000 442.799988 0.000000 90.000000
8.000000 64.000000 442.799988 0.000000 90.000000
16.000000 64.000000 442.799988 0.000000 90.000000
24.000000 64.000000 442.799988 0.000000 90.000000
32.000000 64.000000 442.799988 0.000000 90.000000
40.000000 64.000000 442.799988 0.000000 90.000000
48.000000 64.000000 442.799988 0.000000 90.000000
56.000000 64.000000 442.799988 0.000000 90.000000
64.000000 64.000000 442.799988 0.000000 90.000000
-56.000000 72.000000 442.799988 0.000000 90.000000
-48.000000 72.000000 442.799988 0.000000 90.000000
-40.000000 72.000000 442.799988 0.000000 90.000000
-32.000000 72.000000 442.799988 0.000000 90.000000
-24.000000 72.000000 442.799988 0.000000 90.000000
-16.000000 72.000000 442.799988 0.000000 90.000000
-8.000000 72.000000 442.799988 0.000000 90.000000
0.000000 72.000000 442.799988 0.000000 90.000000
8.000000 72.000000 442.799988 0.000000 90.000000
16.000000 72.000000 442.799988 0.000000 90.000000
24.000000 72.000000 442.799988 0.000000 90.000000
32.000000 72.000000 442.799988 0.000000 90.000000
40.000000 72.000000 442.799988 0.000000 90.000000
48.000000 72.000000 442.799988 0.000000 90.000000
56.000000 72.000000 442.799988 0.000000 90.000000
-40.000000 80.000000 442.799988 0.000000 90.000000
-32.000000 80.000000 442.799988 0.000000 90.000000
-24.000000 80.000000 442.799988 0.000000 90.000000
-16.000000 80.000000 442.799988 0.000000 90.000000
-8.000000 80.000000 442.799988 0.000000 90.000000
0.000000 80.000000 442.799988 0.000000 90.000000
8.000000 80.000000 442.799988 0.000000 90.000000
16.000000 80.000000 442.799988 0.000000 90.000000
24.000000 80.000000 442.799988 0.000000 90.000000
32.000000 80.000000 442.799988 0.000000 90.000000
40.000000 80.000000 442.799988 0.000000 90.000000
-24.000000 88.000000 442.799988 0.000000 90.000000
-16.000000 88.000000 442.799988 0.000000 90.000000
-8.000000 88.000000 442.799988 0.000000 90.000000
0.000000 88.000000 442.799988 0.000000 90.000000
8.000000 88.000000 442.799988 0.000000 90.000000
16.000000 88.000000 442.799988 0.000000 90.000000
24.000000 88.000000 442.799988 0.000000 90.000000
-112.000000 0.000000 432.000000 0.000000 90.000000
-104.000000 0.000000 432.000000 0.000000 90.000000
-96.000000 0.000000 432.000000 0.000000 90.000000
96.000000 0.000000 432.000000 0.000000 90.000000
104.000000 0.000000 432.000000 0.000000 90.000000
112.000000 0.000000 432.000000 0.000000 90.000000
-112.000000 8.000000 432.000000 0.000000 90.000000
-104.000000 8.000000 432.000000 0.000000 90.000000
-96.000000 8.000000 432.000000 0.000000 90.000000
96.000000 8.000000 432.000000 0.000000 90.000000
104.000000 8.000000 432.000000 0.000000 90.000000
112.000000 8.000000 432.000000 0.000000 90.000000
-112.000000 16.000000 432.000000 0.000000 90.000000
-104.000000 16.000000 432.000000 0.000000 90.000000
-96.000000 16.000000 432.000000 0.000000 90.000000
96.000000 16.000000 432.000000 0.000000 90.000000
104.000000 16.000000 432.000000 0.000000 90.000000
112.000000 16.000000 432.000000 0.000000 90.000000
-112.000000 24.000000 432.000000 0.000000 90.000000
-104.000000 24.000000 432.000000 0.000000 90.000000
-96.000000 24.000000 432.000000 0.000000 90.000000
96.000000 24.000000 432.000000 0.000000 90.000000
104.000000 24.000000 432.000000 0.000000 90.000000
112.000000 24.000000 432.000000 0.000000 90.000000
-112.000000 32.000000 432.000000 0.000000 90.000000
-104.000000 32.000000 432.000000 0.000000 90.000000
-96.000000 32.000000 432.000000 0.000000 90.000000
-88.000000 32.000000 432.000000 0.000000 90.000000
88.000000 32.000000 432.000000 0.000000 90.000000
96.000000 32.000000 432.000000 0.000000 90.000000
104.000000 32.000000 432.000000 0.000000 90.000000
112.000000 32.000000 432.000000 0.000000 90.000000
-104.000000 40.000000 432.000000 0.000000 90.000000
-96.000000 40.000000 432.000000 0.000000 90.000000
-88.000000 40.000000 432.000000 0.000000 90.000000
88.000000 40.000000 432.000000 0.000000 90.000000
96.000000 40.000000 432.000000 0.000000 90.000000
104.000000 40.000000 432.000000 0.000000 90.000000
-104.000000 48.000000 432.000000 0.000000 90.000000
-96.000000 48.000000 432.000000 0.000000 90.000000
-88.000000 48.000000 432.000000 0.000000 90.000000
-80.000000 48.000000 432.000000 0.000000 90.000000
80.000000 48.000000 432.000000 0.000000 90.000000
88.000000 48.000000 432.000000 0.000000 90.000000
96.000000 48.000000 432.000000 0.000000 90.000000
104.000000 48.000000 432.000000 0.000000 90.000000
-96.000000 56.000000 432.000000 0.000000 90.000000
-88.000000 56.000000 432.000000 0.000000 90.000000
-80.000000 56.000000 432.000000 0.000000 90.000000
80.000000 56.000000 432.000000 0.000000 90.000000
88.000000 56.000000 432.000000 0.000000 90.000000
96.000000 56.000000 432.000000 0.000000 90.000000
-96.000000 64.000000 432.000000 0.000000 90.000000
-88.000000 64.000000 432.000000 0.000000 90.000000
-80.000000 64.000000 432.000000 0.000000 90.000000
-72.000000 64.000000 432.000000 0.000000 90.000000
72.000000 64.000000 432.000000 0.000000 90.000000
80.000000 64.000000 432.000000 0.000000 90.000000
88.000000 64.000000 432.000000 0.000000 90.000000
96.000000 64.000000 432.000000 0.000000 90.000000
-88.000000 72.000000 432.000000 0.000000 90.000000
-80.000000 72.000000 432.000000 0.000000 90.000000
-72.000000 72.000000 432.000000 0.000000 90.000000
-64.000000 72.000000 432.000000 0.000000 90.000000
64.000000 72.000000 432.000000 0.000000 90.000000
72.000000 72.000000 432.000000 0.000000 90.000000
80.000000 72.000000 432.000000 0.000000 90.000000
88.000000 72.000000 432.000000 0.000000 90.000000
-80.000000 80.000000 432.000000 0.000000 90.000000
-72.000000 80.000000 432.000000 0.000000 90.000000
-64.000000 80.000000 432.000000 0.000000 90.000000
-56.000000 80.000000 432.000000 0.000000 90.000000
-48.000000 80.000000 432.000000 0.000000 90.000000
48.000000 80.000000 432.000000 0.000000 90.000000
56.000000 80.000000 432.000000 0.000000 90.000000
64.000000 80.000000 432.000000 0.000000 90.000000
72.000000 80.000000 432.000000 0.000000 90.000000
80.000000 80.000000 432.000000 0.000000 90.000000
-72.000000 88.000000 432.000000 0.000000 90.000000
-64.000000 88.000000 432.000000 0.000000 90.000000
-56.000000 88.000000 432.000000 0.000000 90.000000
-48.000000 88.000000 432.000000 0.000000 90.000000
-40.000000 88.000000 432.000000 0.000000 90.000000
-32.000000 88.000000 432.000000 0.000000 90.000000
32.000000 88.000000 432.000000 0.000000 90.000000
40.000000 88.000000 432.000000 0.000000 90.000000
48.000000 88.000000 432.000000 0.000000 90.000000
56.000000 88.000000 432.000000 0.000000 90.000000
64.000000 88.000000 432.000000 0.000000 90.000000
72.000000 88.000000 432.000000 0.000000 90.000000
-64.000000 96.000000 432.000000 0.000000 90.000000
-56.000000 96.000000 432.000000 0.000000 90.000000
-48.000000 96.000000 432.000000 0.000000 90.000000
-40.000000 96.000000 432.000000 0.000000 90.000000
-32.000000 96.000000 432.000000 0.000000 90.000000
-24.000000 96.000000 432.000000 0.000000 90.000000
-16.000000 96.000000 432.000000 0.000000 90.000000
-8.000000 96.000000 432.000000 0.000000 90.000000
0.000000 96.000000 432.000000 0.000000 90.000000
8.000000 96.000000 432.000000 0.000000 90.000000
16.000000 96.000000 432.000000 0.000000 90.000000
24.000000 96.000000 432.000000 0.000000 90.000000
32.000000 96.000000 432.000000 0.000000 90.000000
40.000000 96.000000 432.000000 0.000000 90.000000
48.000000 96.000000 432.000000 0.000000 90.000000
56.000000 96.000000 432.000000 0.000000 90.000000
64.000000 96.000000 432.000000 0.000000 90.000000
-48.000000 104.000000 432.000000 0.000000 90.000000
-40.000000 104.000000 432.000000 0.000000 90.000000
-32.000000 104.000000 432.000000 0.000000 90.000000
-24.000000 104.000000 432.000000 0.000000 90.000000
-16.000000 104.000000 432.000000 0.000000 90.000000
-8.000000 104.000000 432.000000 0.000000 90.000000
0.000000 104.000000 432.000000 0.000000 90.000000
8.000000 104.000000 432.000000 0.000000 90.000000
16.000000 104.000000 432.000000 0.000000 90.000000
24.000000 104.000000 432.000000 0.000000 90.000000
32.000000 104.000000 432.000000 0.000000 90.000000
40.000000 104.000000 432.000000 0.000000 90.000000
48.000000 104.000000 432.000000 0.000000 90.000000
-32.000000 112.000000 432.000000 0.000000 90.000000
-24.000000 112.000000 432.000000 0.000000 90.000000
-16.000000 112.000000 432.000000 0.000000 90.000000
-8.000000 112.000000 432.000000 0.000000 90.000000
0.000000 112.000000 432.000000 0.000000 90.000000
8.000000 112.000000 432.000000 0.000000 90.000000
16.000000 112.000000 432.000000 0.000000 90.000000
24.000000 112.000000 432.000000 0.000000 90.000000
32.000000 112.000000 432.000000 0.000000 90.000000
-136.000000 0.000000 421.200012 0.000000 90.000000
-128.000000 0.000000 421.200012 0.000000 90.000000
-120.000000 0.000000 421.200012 0.000000 90.000000
120.000000 0.000000 421.200012 0.000000 90.000000
128.000000 0.000000 421.200012 0.000000 90.000000
136.000000 0.000000 421.200012 0.000000 90.000000
-136.000000 8.000000 421.200012 0.000000 90.000000
-128.000000 8.000000 421.200012 0.000000 90.000000
-120.000000 8.000000 421.200012 0.000000 90.000000
120.000000 8.000000 421.200012 0.000000 90.000000
128.000000 8.000000 421.200012 0.000000 90.000000
136.000000 8.000000 421.200012 0.000000 90.000000
-128.000000 16.000000 421.200012 0.000000 90.000000
-120.000000 16.000000 421.200012 0.000000 90.000000
120.000000 16.000000 421.200012 0.000000 90.000000
128.000000 16.000000 421.200012 0.000000 90.000000
-128.000000 24.000000 421.200012 0.000000 90.000000
-120.000000 24.000000 421.200012 0.000000 90.000000
120.000000 24.000000 421.200012 0.000000 90.000000
128.000000 24.000000 421.200012 0.000000 90.000000
-128.000000 32.000000 421.200012 0.000000 90.000000
-120.000000 32.000000 421.200012 0.000000 90.000000
120.000000 32.000000 421.200012 0.000000 90.000000
128.000000 32.000000 421.200012 0.000000 90.000000
-128.000000 40.000000 421.200012 0.000000 90.000000
-120.000000 40.000000 421.200012 0.000000 90.000000
-112.000000 40.000000 421.200012 0.000000 90.000000
112.000000 40.000000 421.200012 0.000000 90.000000
120.000000 40.000000 421.200012 0.000000 90.000000
128.000000 40.000000 421.200012 0.000000 90.000000
-120.000000 48.000000 421.200012 0.000000 90.000000
-112.000000 48.000000 421.200012 0.000000 90.000000
112.000000 48.000000 421.200012 0.000000 90.000000
120.000000 48.000000 421.200012 0.000000 90.000000
-120.000000 56.000000 421.200012 0.000000 90.000000
-112.000000 56.000000 421.200012 0.000000 90.000000
-104.000000 56.000000 421.200012 0.000000 90.000000
104.000000 56.000000 421.200012 0.000000 90.000000
112.000000 56.000000 421.200012 0.000000 90.000000
120.000000 56.000000 421.200012 0.000000 90.000000
-120.000000 64.000000 421.200012 0.000000 90.000000
-112.000000 64.000000 421.200012 0.000000 90.000000
-104.000000 64.000000 421.200012 0.000000 90.000000
104.000000 64.000000 421.200012 0.000000 90.000000
112.000000 64.000000 421.200012 0.000000 90.000000
120.000000 64.000000 421.200012 0.000000 90.000000
-112.000000 72.000000 421.200012 0.000000 90.000000
-104.000000 72.000000 421.200012 0.000000 90.000000
-96.000000 72.000000 421.200012 0.000000 90.000000
96.000000 72.000000 421.200012 0.000000 90.000000
104.000000 72.000000 421.200012 0.000000 90.000000
112.000000 72.000000 421.200012 0.000000 90.000000
-104.000000 80.000000 421.200012 0.000000 90.000000
-96.000000 80.000000 421.200012 0.000000 90.000000
-88.000000 80.000000 421.200012 0.000000 90.000000
88.000000 80.000000 421.200012 0.000000 90.000000
96.000000 80.000000 421.200012 0.000000 90.000000
104.000000 80.000000 421.200012 0.000000 90.000000
-104.000000 88.000000 421.200012 0.000000 90.000000
-96.000000 88.000000 421.200012 0.000000 90.000000
-88.000000 88.000000 421.200012 0.000000 90.000000
-80.000000 88.000000 421.200012 0.000000 90.000000
80.000000 88.000000 421.200012 0.000000 90.000000
88.000000 88.000000 421.200012 0.000000 90.000000
96.000000 88.000000 421.200012 0.000000 90.000000
104.000000 88.000000 421.200012 0.000000 90.000000
-96.000000 96.000000 421.200012 0.000000 90.000000
-88.000000 96.000000 421.200012 0.000000 90.000000
-80.000000 96.000000 421.200012 0.000000 90.000000
-72.000000 96.000000 421.200012 0.000000 90.000000
72.000000 96.000000 421.200012 0.000000 90.000000
80.000000 96.000000 421.200012 0.000000 90.000000
88.000000 96.000000 421.200012 0.000000 90.000000
96.000000 96.000000 421.200012 0.000000 90.000000
-88.000000 104.000000 421.200012 0.000000 90.000000
-80.000000 104.000000 421.200012 0.000000 90.000000
-72.000000 104.000000 421.200012 0.000000 90.000000
-64.000000 104.000000 421.200012 0.000000 90.000000
-56.000000 104.000000 421.200012 0.000000 90.000000
56.000000 104.000000 421.200012 0.000000 90.000000
64.000000 104.000000 421.200012 0.000000 90.000000
72.000000 104.000000 421.200012 0.000000 90.000000
80.000000 104.000000 421.200012 0.000000 90.000000
88.000000 104.000000 421.200012 0.000000 90.000000
-72.000000 112.000000 421.200012 0.000000 90.000000
-64.000000 112.000000 421.200012 0.000000 90.000000
-56.000000 112.000000 421.200012 0.000000 90.000000
-48.000000 112.000000 421.200012 0.000000 90.000000
-40.000000 112.000000 421.200012 0.000000 90.000000
40.000000 112.000000 421.200012 0.000000 90.000000
48.000000 112.000000 421.200012 0.000000 90.000000
56.000000 112.000000 421.200012 0.000000 90.000000
64.000000 112.000000 421.200012 0.000000 90.000000
72.000000 112.000000 421.200012 0.000000 90.000000
-64.000000 120.000000 421.200012 0.000000 90.000000
-56.000000 120.000000 421.200012 0.000000 90.000000
-48.000000 120.000000 421.200012 0.000000 90.000000
-40.000000 120.000000 421.200012 0.000000 90.000000
-32.000000 120.000000 421.200012 0.000000 90.000000
-24.000000 120.000000 421.200012 0.000000 90.000000
-16.000000 120.000000 421.200012 0.000000 90.000000
-8.000000 120.000000 421.200012 0.000000 90.000000
0.000000 120.000000 421.200012 0.000000 90.000000
8.000000 120.000000 421.200012 0.000000 90.000000
16.000000 120.000000 421.200012 0.000000 90.000000
24.000000 120.000000 421.200012 0.000000 90.000000
32.000000 120.000000 421.200012 0.000000 90.000000
40.000000 120.000000 421.200012 0.000000 90.000000
48.000000 120.000000 421.200012 0.000000 90.000000
56.000000 120.000000 421.200012 0.000000 90.000000
64.000000 120.000000 421.200012 0.000000 90.000000
-40.000000 128.000000 421.200012 0.000000 90.000000
-32.000000 128.000000 421.200012 0.000000 90.000000
-24.000000 128.000000 421.200012 0.000000 90.000000
-16.000000 128.000000 421.200012 0.000000 90.000000
-8.000000 128.000000 421.200012 0.000000 90.000000
0.000000 128.000000 421.200012 0.000000 90.000000
8.000000 128.000000 421.200012 0.000000 90.000000
16.000000 128.000000 421.200012 0.000000 90.000000
24.000000 128.000000 421.200012 0.000000 90.000000
32.000000 128.000000 421.200012 0.000000 90.000000
40.000000 128.000000 421.200012 0.000000 90.000000
-8.000000 136.000000 421.200012 0.000000 90.000000
0.000000 136.000000 421.200012 0.000000 90.000000
8.000000 136.000000 421.200012 0.000000 90.000000
-152.000000 0.000000 410.399994 0.000000 90.000000
-144.000000 0.000000 410.399994 0.000000 90.000000
144.000000 0.000000 410.399994 0.000000 90.000000
152.000000 0.000000 410.399994 0.000000 90.000000
-152.000000 8.000000 410.399994 0.000000 90.000000
-144.000000 8.000000 410.399994 0.000000 90.000000
144.000000 8.000000 410.399994 0.000000 90.000000
152.000000 8.000000 410.399994 0.000000 90.000000
-144.000000 16.000000 410.399994 0.000000 90.000000
-136.000000 16.000000 410.399994 0.000000 90.000000
136.000000 16.000000 410.399994 0.000000 90.000000
144.000000 16.000000 410.399994 0.000000 90.000000
-144.000000 24.000000 410.399994 0.000000 90.000000
-136.000000 24.000000 410.399994 0.000000 90.000000
136.000000 24.000000 410.399994 0.000000 90.000000
144.000000 24.000000 410.399994 0.000000 90.000000
-144.000000 32.000000 410.399994 0.000000 90.000000
-136.000000 32.000000 410.399994 0.000000 90.000000
136.000000 32.000000 410.399994 0.000000 90.000000
144.000000 32.000000 410.399994 0.000000 90.000000
-144.000000 40.000000 410.399994 0.000000 90.000000
-136.000000 40.000000 410.399994 0.000000 90.000000
136.000000 40.000000 410.399994 0.000000 90.000000
144.000000 40.000000 410.399994 0.000000 90.000000
-144.000000 48.000000 410.399994 0.000000 90.000000
-136.000000 48.000000 410.399994 0.000000 90.000000
-128.000000 48.000000 410.399994 0.000000 90.000000
128.000000 48.000000 410.399994 0.000000 90.000000
136.000000 48.000000 410.399994 0.000000 90.000000
144.000000 48.000000 410.399994 0.000000 90.000000
-136.000000 56.000000 410.399994 0.000000 90.000000
-128.000000 56.000000 410.399994 0.000000 90.000000
128.000000 56.000000 410.399994 0.000000 90.000000
136.000000 56.000000 410.399994 0.000000 90.000000
-136.000000 64.000000 410.399994 0.000000 90.000000
-128.000000 64.000000 410.399994 0.000000 90.000000
128.000000 64.000000 410.399994 0.000000 90.000000
136.000000 64.000000 410.399994 0.000000 90.000000
-128.000000 72.000000 410.399994 0.000000 90.000000
-120.000000 72.000000 410.399994 0.000000 90.000000
120.000000 72.000000 410.399994 0.000000 90.000000
128.000000 72.000000 410.399994 0.000000 90.000000
-128.000000 80.000000 410.399994 0.000000 90.000000
-120.000000 80.000000 410.399994 0.000000 90.000000
-112.000000 80.000000 410.399994 0.000000 90.000000
112.000000 80.000000 410.399994 0.000000 90.000000
120.000000 80.000000 410.399994 0.000000 90.000000
128.000000 80.000000 410.399994 0.000000 90.000000
-120.000000 88.000000 410.399994 0.000000 90.000000
-112.000000 88.000000 410.399994 0.000000 90.000000
112.000000 88.000000 410.399994 0.000000 90.000000
120.000000 88.000000 410.399994 0.000000 90.000000
-112.000000 96.000000 410.399994 0.000000 90.000000
-104.000000 96.000000 410.399994 0.000000 90.000000
104.000000 96.000000 410.399994 0.000000 90.000000
112.000000 96.000000 410.399994 0.000000 90.000000
-104.000000 104.000000 410.399994 0.000000 90.000000
-96.000000 104.000000 410.399994 0.000000 90.000000
96.000000 104.000000 410.399994 0.000000 90.000000
104.000000 104.000000 410.399994 0.000000 90.000000
-96.000000 112.000000 410.399994 0.000000 90.000000
-88.000000 112.000000 410.399994 0.000000 90.000000
-80.000000 112.000000 410.399994 0.000000 90.000000
80.000000 112.000000 410.399994 0.000000 90.000000
88.000000 112.000000 410.399994 0.000000 90.000000
96.000000 112.000000 410.399994 0.000000 90.000000
-88.000000 120.000000 410.399994 0.000000 90.000000
-80.000000 120.000000 410.399994 0.000000 90.000000
-72.000000 120.000000 410.399994 0.000000 90.000000
72.000000 120.000000 410.399994 0.000000 90.000000
80.000000 120.000000 410.399994 0.000000 90.000000
88.000000 120.000000 410.399994 0.000000 90.000000
-80.000000 128.000000 410.399994 0.000000 90.000000
