Roll,Pitch,Area
-11,-27,4264.0
-8,-28,4106.0
-7,-31,3989.0
-7,-33,3800.0
-6,-35,3735.0
-5,-37,3624.0
-4,-38,3585.0
-3,-40,3486.0
0,-39,3396.0
0,-41,3329.0
2,-42,3272.0
4,-43,2952.0
4,-42,3212.0
4,-44,3080.0
5,-43,2998.0
6,-45,2927.5
6,-46,2839.0
5,-48,2797.0
10,-50,2769.0
7,-50,2697.0
9,-53,2706.6666666666665
11,-52,2657.0
10,-52,2635.0
8,-52,2651.0
8,-51,3073.5
7,-51,2602.0
0,-47,2684.0
-2,-39,2694.0
-3,-33,2743.0
-1,-30,2824.0
-3,-27,3086.0
-5,-26,3177.0
-4,-23,3319.0
-5,-19,3524.0
-3,-17,3636.0
-3,-13,3675.0
-4,-12,3720.0
-7,-9,3668.0
-8,-4,3724.0
-9,-5,3758.0
-9,0,3810.0
-9,2,3920.0
-7,3,3965.0
-11,7,3999.0
-9,9,3986.0
-9,10,4020.0
-8,13,4075.0
-13,14,4016.0
-13,46,3788.0
-15,47,3862.0
-13,49,3837.0
-17,46,3777.0
-14,54,3733.0
-13,55,3761.0
-16,55,3715.0
1,43,3764.0
-1,41,3701.0
-73,2,2737.0
-74,3,2783.0
-75,6,2795.0
-75,10,2872.0
-74,12,2841.0
-73,14,2822.0
-70,18,2751.0
-69,19,2782.0
-64,23,2664.0
-61,26,2615.0
-58,28,2630.5
-57,29,2589.0
-53,32,2817.0
-50,34,2923.0
-48,34,3009.0
-44,37,3054.0
-42,38,3131.0
-38,41,3233.0
-35,38,3357.0
-29,42,3425.0
-28,40,3521.0
-27,40,3552.0
-23,39,3593.0
-22,39,3748.0
-20,38,3741.0
-20,35,3729.0
2,26,3843.0
0,25,3861.0
4,24,3824.0
8,22,3837.0
-70,-11,2928.0
-70,-9,2847.0
-6,14,3755.0
-12,13,3814.0
-15,14,3967.0
-23,14,4053.0
-24,13,4008.0
-33,8,3997.0
-34,5,3870.0
16,1,4506.0
22,2,4567.0
-27,59,3493.0
-30,57,3427.6666666666665
-31,55,3408.5
-31,56,3435.0
-30,56,3349.0
-34,53,3547.0
-37,52,3513.0
-40,48,3423.0
-38,50,3412.0
-34,54,3372.0
-33,55,3354.0
-33,56,3325.0
-35,35,4425.3
-24,10,4458.0
-25,11,4491.0
-18,11,4460.0
-17,7,4241.0
-16,7,4265.5
-16,-1,4302.0
-16,-5,4268.0
-14,-7,4222.0
-13,-10,4200.0
-9,-12,4250.0
-13,-18,4243.0
-9,-21,4167.0
-7,-25,4157.0
-8,-29,4151.0
-5,-32,4187.0
-1,-38,3907.0
-1,-41,4135.0
1,-46,4069.0
4,-47,3932.0
4,-49,3821.0
6,-51,3682.0
8,-50,3632.0
12,-51,3412.5
13,-50,3316.0
13,-51,3212.0
16,-51,3268.0
16,-52,3267.0
17,-52,3177.0
19,-51,3144.0
18,-53,3107.0
19,-54,3078.0
18,-54,3084.3333333333335
17,-54,3117.6666666666665
17,-55,3106.0
18,-55,3136.0
17,-53,3103.0
16,-54,3117.0
14,-52,3099.0
11,-50,3180.0
10,-48,3168.0
7,-46,3295.0
-1,-39,3724.0
-3,-34,3840.0
-5,-34,3963.0
-6,-30,4046.0
-13,-20,4120.0
-21,-11,4167.0
-21,-6,4201.0
-23,-6,4265.0
-24,3,4235.0
-26,2,4170.5
-26,4,4239.0
-27,5,4225.0
-5,-22,3657.0
-4,-20,3722.0
8,-5,3799.0
-21,-13,3927.0
-26,-15,3919.0
-29,-17,3899.0
-34,-19,3934.0
-36,-20,3899.0
-43,-19,3625.0
-43,-17,3554.0
-44,-16,3495.0
-43,-15,3478.0
-41,-13,3400.0
-42,-13,3355.0
-42,-12,3356.0
-39,-12,3409.0
-38,-11,3382.0
-39,-11,3462.0
-36,-11,3488.0
-32,-10,3678.0
-30,-10,3757.5
-34,-9,3701.0
-29,-9,3820.0
33,12,3592.0
34,16,3632.0
30,19,3638.5
26,23,3643.0
23,27,3630.0
20,28,3634.0
18,31,3670.0
10,37,3631.0
8,38,3632.5
-33,33,3553.0
-36,31,3594.0
-36,-9,3636.0
-32,-12,3632.0
-28,-13,3634.0
-25,-13,3644.0
13,24,4159.0
11,21,4073.0
14,20,4000.0
30,15,3519.0
17,17,3502.0
9,21,3607.0
-5,18,3631.0
-13,16,3661.0
-17,15,3892.0
-23,14,4377.0
-26,15,4362.0
-25,16,4362.0
-27,14,4396.0
-24,14,4416.0
-24,16,4414.0
-19,4,4143.0
-12,12,4075.0
-14,14,4061.0
-11,15,3980.0
-11,19,4001.0
-10,21,3937.0
-13,22,3914.0
-12,24,3941.0
-14,25,3896.0
-15,29,3872.0
-16,30,3859.0
-13,34,3882.0
-17,35,3911.0
-15,37,3838.0
-16,36,3839.0
-17,40,3843.0
-15,43,3763.0
-15,45,3754.0
0,40,3596.0
-68,-15,2540.0
-68,-14,2477.0
-69,-12,2542.0
-70,-10,2545.0
-69,-7,2548.0
-70,-5,2680.0
-70,-1,2704.0
-16,33,3715.0
-14,32,3687.0
-6,29,3780.0
-3,27,3801.0
-2,28,3806.0
0,26,3812.0
6,23,3820.0
5,20,3832.0
10,19,3739.0
9,19,3781.0
12,18,3802.0
11,17,3817.0
14,14,3703.0
-63,-15,2910.0
-66,-13,2922.0
-68,-12,2922.0
-70,-7,2786.0
-70,-3,2742.0
-36,16,3435.0
-32,16,3498.0
-29,19,3574.0
-26,19,3626.0
-60,0,3646.0
-6,28,3602.0
-2,27,3684.0
-19,59,3323.0
-20,61,3358.0
-23,59,3270.0
-28,57,3278.0
-30,56,3240.0
-33,53,3209.0
20,41,3246.0
21,43,3315.0
20,43,3318.0
-21,56,3248.0
-21,57,3305.0
-30,49,3283.0
-32,49,3269.0
33,-3,3330.0
2,11,3503.0
-5,14,3638.0
-33,5,3856.0
-33,4,3813.0
-34,6,3710.0
-2,1,4524.0
7,1,4585.0
12,1,4471.0
27,1,4478.0
28,1,4526.0
38,1,4330.0
46,4,4097.0
50,2,3880.0
5,47,3484.0
7,49,3648.0
-1,52,3789.0
-7,46,3938.0
-5,53,3951.0
-7,56,3888.0
-20,59,3604.0
-22,59,3571.0
-25,57,3586.0
-26,57,3531.0
-27,57,3534.0
-26,60,3477.0
-33,56,3219.0
-35,35,4273.05
-18,11,4297.0
-15,6,4024.0
10,1,3731.0
-4,-23,3613.0
-4,-20,3723.75
-4,-21,3741.0
-6,-20,3804.0
-7,-15,3800.0
-9,-14,3781.0
-9,-13,3780.0
-10,-13,3781.0
-12,-12,3774.0
-13,-11,3799.0
-14,-10,3765.5
-12,-9,3760.0
-13,-8,3775.0
-17,-1,3770.0
-19,1,3754.0
13,-11,3676.0
12,-9,3708.0
13,-9,3672.0
12,-7,3687.0
11,-8,3762.0
10,-7,3769.0
9,-5,3818.0
-1,-6,3845.0
-6,-5,3880.0
-8,-5,3867.0
-16,-9,3924.0
32,8,3475.0
-23,-13,3725.0
-20,-14,3704.0
2,21,3996.0
7,21,4100.0
15,19,3936.0
16,20,3762.0
18,18,3681.0
23,18,3751.0
28,15,3785.0
34,16,3727.0
36,13,3704.0
33,14,3620.0
36,14,3526.0
35,15,3425.0
32,14,3361.5
34,14,3317.0
31,14,3351.0
30,15,3375.0
31,15,3429.0
-32,14,4218.0
-38,14,4133.0
-28,10,3657.0
-25,11,3782.0
-21,12,3924.0
-20,11,3986.0
-7,10,3978.0
-9,8,4004.0
-7,9,4013.0
-14,6,3843.0
-12,4,4076.0
-14,1,4071.0
-14,-4,4087.0
-13,-7,4101.0
-13,-8,4142.0
-10,-13,3921.5
-11,-18,4199.0
-9,-21,4241.0
-13,26,3867.0
2,40,3465.0
-58,-26,2663.0
-60,-24,2632.0
-62,-23,2535.0
-63,-21,2564.0
-66,-19,2589.0
15,11,3456.0
15,8,3587.0
-59,-20,2932.5
-61,-18,2949.0
-67,1,2685.0
-63,2,2641.0
-63,5,2648.0
-59,7,2706.0
-53,8,2800.0
-50,10,2926.0
-44,13,2991.0
-44,15,3105.0
-37,16,3198.0
-24,20,3676.0
-18,19,3735.0
-15,23,3756.0
-16,24,3735.0
-15,25,3724.0
-13,28,3666.0
-13,31,3716.0
-13,32,3687.0
-4,31,3621.0
-6,30,3619.0
-4,30,3623.0
0,28,3558.0
4,29,3587.0
4,26,3604.0
-29,-9,3092.0
-64,-2,3615.0
-67,-5,3477.0
-72,-5,3400.0
-78,-6,3159.0
-79,-9,2869.0
-77,11,2057.0
-47,27,2238.0
-44,25,2405.0
-34,28,2712.0
-27,29,2947.0
-22,30,3260.0
-14,29,3405.0
-1,27,3791.0
5,25,3728.0
8,24,3649.0
12,23,3686.0
13,21,3713.0
17,19,3612.0
19,19,3551.0
14,43,3232.0
9,44,3304.0
6,47,3367.0
2,50,3386.0
4,53,3370.0
-3,54,3390.0
-7,57,3401.0
-7,56,3339.0
-13,58,3323.5
-12,61,3321.0
-41,48,3075.0
-49,40,2984.0
-55,35,2902.0
-62,28,2783.0
-63,26,2606.0
-60,30,2525.0
-69,19,2271.0
-73,17,2317.0
-74,11,2403.0
-74,7,2421.0
-72,9,2431.0
-72,5,2479.0
31,30,3082.0
26,33,3168.0
24,35,3190.0
21,40,3226.0
16,45,3322.0
16,48,3295.0
4,52,3226.0
5,53,3157.0
0,55,3123.0
-9,57,3161.0
-13,57,3203.0
-14,57,3217.5
-19,56,3172.0
-29,51,3234.0
-33,49,3212.0
-40,43,3153.0
-41,41,3152.0
-46,36,3137.0
-48,36,3163.0
-50,35,3121.0
-51,33,3080.0
-52,31,3009.0
-54,31,2977.0
35,0,3296.0
37,1,3274.0
35,2,3298.0
33,6,3239.0
34,5,3172.0
28,7,3144.0
26,9,3141.0
24,8,3156.0
17,8,3200.0
12,13,3312.0
-35,8,3706.0
-33,5,3672.0
-34,4,3629.0
-34,5,3690.0
-33,6,3576.0
-35,7,3604.0
-14,14,7419.0
43,16,4962.0
48,15,4908.0
-16,-4,4102.0
-7,-4,4229.0
-6,-3,4253.0
48,4,4084.0
56,3,3581.0
57,5,3322.0
22,38,2760.0
20,43,2922.0
14,45,3116.0
-9,53,3805.0
-10,58,3776.0
-16,56,3717.0
-15,58,3698.0
-18,56,3713.0
-20,55,3591.0
-19,59,3564.0
-36,52,3084.0
-35,35,4116.3
-14,8,4182.0
-17,6,3762.0
27,2,3420.5
12,1,3642.5
13,1,3676.0
11,1,3704.0
7,-1,3711.0
2,-1,3727.0
1,-2,3720.0
-1,-1,3646.0
-2,-1,3661.0
-6,-1,3663.0
-7,-2,3660.0
-10,-2,3655.0
-12,-3,3634.0
-21,-4,3643.0
-22,-5,3666.0
-22,-4,3653.0
-23,-4,3667.0
-25,-5,3624.0
-26,-5,3596.0
-28,-5,3631.0
-31,-6,3568.0
-33,-6,3505.0
-34,-7,3439.0
-36,-7,3420.0
-38,-8,3336.0
-40,-9,3349.0
-42,-9,3378.0
-45,-9,3306.5
-15,-5,3760.0
-16,-2,3726.0
-17,1,3728.0
-19,2,3697.0
-19,3,3695.0
-20,4,3680.3333333333335
-21,4,3642.0
-10,8,3718.0
-6,9,3693.0
-2,11,3771.0
5,13,3752.0
8,13,3759.0
10,12,3759.0
13,13,3767.0
15,12,3761.0
18,11,3637.0
21,9,3641.0
23,7,3610.0
25,4,3586.0
25,1,3545.0
15,-14,3577.0
14,-14,3651.6666666666665
13,-13,3697.0
13,-11,3668.0
32,-16,3513.0
33,-15,3457.0
36,-13,3401.0
40,-9,3354.0
41,-1,3170.0
35,4,3208.0
34,6,3194.0
32,6,3254.0
32,4,3313.0
-15,-14,3642.0
-13,-14,3667.0
-6,-11,3636.0
-2,-9,3620.0
-7,2,3644.5
-8,1,3637.0
-8,2,3627.0
-9,2,3619.0
